code,R,F,M,Àà±ð
15809,163,1,169,3
15810,168,1,35,7
15811,23,1,89,1
15812,92,1,51,1
15813,14,1,167,4
15814,162,1,134,3
15815,167,1,114,7
15816,170,1,31,7
15817,170,1,263,0
15818,37,1,272,4
15819,33,1,74,1
15820,159,1,179,3
15821,170,1,84,7
15822,101,1,31,7
15823,10,1,161,4
15824,162,2,85.5,2
15825,13,1,144,4
15826,170,1,84,7
15827,9,1,118,1
15828,42,1,193,4
15829,13,1,144,4
15830,85,1,118,3
15831,14,1,82,1
15832,92,1,180,3
15833,155,1,212,0
15834,151,1,97,7
15835,14,1,259,4
15836,157,1,248,0
15837,133,1,89,7
15838,52,1,89,1
15839,2,3,111.6666667,6
15840,2,1,149,4
15841,53,1,89,1
15842,167,1,123,3
15843,133,1,155,3
15844,133,1,89,7
15845,121,1,122,3
15846,170,1,64,7
15847,153,1,31,7
15848,169,1,195,0
15849,62,1,200,4
15850,16,1,148,4
15851,72,1,274,4
15852,9,1,124,1
15853,161,1,65,7
15854,12,1,257,4
15855,44,1,71,1
15856,91,1,260,0
15857,19,1,51,1
15858,153,1,137,3
15859,8,1,100,1
15860,170,1,64,7
15861,3,1,49,1
15862,9,1,89,1
15863,71,2,155,2
15864,144,1,151,3
15865,73,1,257,4
15866,170,1,124,3
15867,169,1,31,7
15868,133,1,219,0
15869,170,1,221,0
15870,169,1,72,7
15871,132,1,87,7
15872,51,1,134,1
15873,92,1,209,0
15874,162,1,153,3
15875,56,1,130,1
15876,133,1,111,3
15877,73,1,263,4
15878,139,1,49,7
15879,14,2,86.5,2
15880,73,1,266,4
15881,18,1,94,1
15882,170,1,37,7
15883,164,1,169,3
15884,53,1,89,1
15885,127,1,138,3
15886,14,1,245,4
15887,122,1,111,3
15888,170,1,246,0
15889,147,1,229,0
15890,133,1,87,7
15891,22,1,85,1
15892,155,1,72,7
15893,100,1,123,3
15894,151,2,41.5,2
15895,168,1,79,7
15896,117,1,151,3
15897,142,1,170,3
15898,42,1,42,1
15899,17,1,226,4
15900,34,1,69,1
15901,73,1,154,4
15902,170,1,84,7
15903,3,1,155,4
15904,170,1,110,7
15905,73,1,99,1
15906,161,1,98,7
15907,131,1,172,3
15908,161,1,156,3
15909,156,2,166.5,2
15910,159,1,117,3
15911,133,1,87,7
15912,89,2,89,2
15913,170,1,30,7
15914,67,1,94,1
15915,54,1,34,1
15916,131,2,129.5,2
15917,159,1,49,7
15918,91,1,78,1
15919,73,2,171.5,2
15920,110,1,185,3
15921,16,1,38,1
15922,50,2,69,2
15923,165,1,96,7
15924,102,1,41,7
15925,131,1,182,3
15926,133,1,57,7
15927,101,1,149,3
15928,32,1,73,1
15929,49,1,198,4
15930,158,2,116,2
15931,131,1,33,7
15932,13,1,195,4
15933,170,1,82,7
15934,151,2,146.5,2
15935,119,1,49,7
15936,23,1,61,1
15937,168,1,43,7
15938,14,1,82,1
15939,160,1,237,0
15940,73,2,121,2
15941,131,1,104,3
15942,14,1,164,4
15943,156,1,40,7
15944,52,1,137,4
15945,73,1,196,4
15946,133,1,189,0
15947,140,1,144,3
15948,53,1,89,1
15949,73,1,214,4
15950,7,1,40,1
15951,80,1,50,1
15952,111,1,173,3
15953,160,1,189,0
15954,106,1,164,3
15955,45,1,37,1
15956,12,1,222,4
15957,101,1,94,3
15958,132,1,243,0
15959,170,1,87,7
15960,54,1,49,1
15961,156,1,89,7
15962,19,1,169,4
15963,1,2,72.5,2
15964,14,1,172,4
15965,35,3,199,6
15966,164,1,248,0
15967,23,1,157,4
15968,156,1,262,0
15969,71,1,127,1
15970,157,1,276,0
15971,155,1,165,3
15972,170,1,256,0
15973,170,1,57,7
15974,91,1,208,0
15975,119,1,94,3
15976,73,2,189,2
15977,71,1,193,4
15978,154,1,162,3
15979,79,1,119,3
15980,68,1,111,1
15981,132,1,118,3
15982,170,1,84,7
15983,131,1,240,0
15984,105,1,149,3
15985,14,1,34,1
15986,164,1,87,7
15987,155,1,63,7
15988,170,1,117,7
15989,133,1,87,7
15990,34,1,34,1
15991,161,1,76,7
15992,102,1,140,3
15993,11,1,274,4
15994,131,1,214,0
15995,116,1,276,0
15996,14,1,79,1
15997,65,1,126,1
15998,3,1,161,4
15999,10,1,44,1
16000,133,1,87,7
16001,13,1,122,1
16002,170,1,87,7
16003,48,1,32,1
16004,159,1,84,7
16005,166,1,218,0
16006,154,1,87,7
16007,73,1,134,3
16008,170,1,64,7
16009,153,1,39,7
16010,11,1,233,4
16011,10,1,49,1
16012,72,1,235,4
16013,163,1,73,7
16014,163,1,34,7
16015,133,1,87,7
16016,18,1,110,1
16017,167,1,63,7
16018,35,1,99,1
16019,37,2,158,2
16020,8,1,54,1
16021,121,1,94,3
16022,170,1,64,7
16023,139,1,38,7
16024,153,1,148,3
16025,23,1,233,4
16026,14,2,72.5,2
16027,15,1,144,4
16028,170,1,130,3
16029,95,1,171,3
16030,42,1,49,1
16031,24,1,94,1
16032,12,1,151,4
16033,92,1,209,0
16034,71,2,48,2
16035,157,1,74,7
16036,133,1,87,7
16037,35,1,94,1
16038,92,1,94,3
16039,155,1,87,7
16040,14,1,84,1
16041,73,1,161,4
16042,35,1,34,1
16043,159,1,123,3
16044,133,1,163,3
16045,73,2,252,2
16046,113,1,149,3
16047,156,1,79,7
16048,101,1,94,3
16049,19,1,34,1
16050,14,2,92.5,2
16051,87,1,141,3
16052,133,1,87,7
16053,165,1,147,3
16054,15,1,40,1
16055,170,1,82,7
16056,53,1,44,1
16057,170,1,256,0
16058,101,2,130,2
16059,73,1,89,1
16060,132,1,87,7
16061,133,1,87,7
16062,105,1,49,7
16063,65,1,98,1
16064,101,1,94,3
16065,14,1,238,4
16066,40,1,126,1
16067,130,1,215,0
16068,56,1,172,4
16069,14,1,175,4
16070,32,1,201,4
16071,164,1,79,7
16072,72,1,87,1
16073,154,1,64,7
16074,133,1,87,7
16075,164,1,63,7
16076,73,1,243,4
16077,132,1,108,3
16078,133,1,269,0
16079,119,1,249,0
16080,168,1,192,0
16081,101,1,210,0
16082,160,1,79,7
16083,37,1,161,4
16084,158,1,87,7
16085,154,1,34,7
16086,168,1,72,7
16087,89,1,144,3
16088,170,1,79,7
16089,167,1,87,7
16090,153,1,72,7
16091,161,1,140,3
16092,170,1,77,7
16093,59,1,226,4
16094,34,1,34,1
16095,131,1,143,3
16096,71,1,390,0
16097,14,1,78,1
16098,133,1,33,7
16099,111,1,198,0
16100,168,1,30,7
16101,152,2,163.5,2
16102,169,1,72,7
16103,73,1,249,4
16104,67,1,34,1
16105,43,1,144,4
16106,164,1,72,7
16107,131,1,110,3
16108,114,1,192,0
16109,73,1,87,1
16110,142,1,239,0
16111,35,1,94,1
16112,170,1,175,3
16113,14,1,82,1
16114,150,2,116,2
16115,170,1,87,7
16116,40,1,244,4
16117,141,1,123,3
16118,132,1,87,7
16119,24,2,224.5,2
16120,45,1,206,4
16121,72,1,87,1
16122,29,1,73,1
16123,14,1,40,1
16124,96,1,182,3
16125,166,1,89,7
16126,73,1,230,4
16127,27,1,235,4
16128,131,1,117,3
16129,3,3,61.66666667,6
16130,73,1,181,4
16131,132,1,87,7
16132,133,1,89,7
16133,12,1,82,1
16134,170,1,87,7
16135,65,1,144,4
16136,6,1,124,1
16137,133,1,33,7
16138,102,1,94,3
16139,121,1,235,0
16140,139,1,221,0
16141,133,1,87,7
16142,73,2,168,2
16143,6,1,124,1
16144,14,2,135.5,2
16145,73,1,261,4
16146,170,1,159,3
16147,40,1,228,4
16148,3,1,248,4
16149,133,1,170,3
16150,143,1,73,7
16151,170,1,97,7
16152,122,1,123,3
16153,36,1,30,1
16154,154,1,42,7
16155,94,1,168,3
16156,170,2,239.5,2
16157,121,1,206,0
16158,91,1,30,1
16159,82,1,155,3
16160,14,1,39,1
16161,170,1,116,7
16162,165,1,87,7
16163,39,1,116,1
16164,24,1,30,1
16165,170,1,76,7
16166,170,1,79,7
16167,132,1,233,0
16168,170,1,83,7
16169,133,1,226,0
16170,122,1,272,0
16171,4,1,49,1
16172,33,1,89,1
16173,169,1,178,0
16174,157,1,148,3
16175,164,1,65,7
16176,170,1,84,7
16177,170,1,87,7
16178,170,1,167,3
16179,170,1,72,7
16180,53,1,106,1
16181,170,1,158,3
16182,98,1,40,7
16183,37,2,103,2
16184,73,1,234,4
16185,1,1,164,4
16186,132,1,87,7
16187,10,1,114,1
16188,92,1,34,1
16189,46,1,249,4
16190,157,1,45,7
16191,14,1,141,4
16192,37,1,158,4
16193,133,1,118,3
16194,27,1,144,4
16195,5,2,115,2
16196,170,1,76,7
16197,52,1,46,1
16198,24,1,118,1
16199,10,1,152,4
16200,7,1,63,1
16201,107,1,168,3
16202,68,1,233,4
16203,35,1,203,4
16204,133,1,87,7
16205,133,1,154,3
16206,151,1,215,0
16207,12,1,41,1
16208,73,1,41,1
16209,131,1,158,3
16210,41,1,187,4
16211,14,1,43,1
16212,170,1,48,7
16213,133,1,124,3
16214,170,1,135,3
16215,72,1,89,1
16216,170,1,33,7
16217,14,1,84,1
16218,73,1,366,0
16219,133,1,87,7
16220,37,1,34,1
16221,122,1,34,7
16222,7,1,47,1
16223,14,1,82,1
16224,170,1,339,0
16225,35,1,34,1
16226,160,1,84,7
16227,23,1,34,1
16228,14,1,84,1
16229,170,1,216,0
16230,101,1,34,7
16231,6,3,206.3333333,6
16232,94,1,158,3
16233,18,1,199,4
16234,7,1,32,1
16235,133,1,87,7
16236,121,1,34,7
16237,8,1,66,1
16238,133,1,262,0
16239,73,1,143,4
16240,122,2,105.5,2
16241,13,1,261,4
16242,153,1,225,0
16243,14,1,114,1
16244,73,1,99,1
16245,13,1,40,1
16246,29,1,49,1
16247,153,1,132,3
16248,165,1,60,7
16249,133,1,89,7
16250,73,2,253,2
16251,16,2,69,2
16252,14,2,175,2
16253,86,1,247,0
16254,133,1,120,3
16255,121,1,194,0
16256,53,3,107.6666667,6
16257,168,1,65,7
16258,162,1,51,7
16259,170,1,38,7
16260,10,1,84,1
16261,150,2,121,2
16262,170,1,113,7
16263,8,2,184.5,2
16264,160,1,163,3
16265,44,1,252,4
16266,157,1,65,7
16267,166,1,44,7
16268,131,1,205,0
16269,170,1,227,0
16270,53,1,44,1
16271,169,1,151,3
16272,73,1,48,1
16273,155,1,72,7
16274,153,1,34,7
16275,53,1,197,4
16276,4,1,242,4
16277,170,1,189,0
16278,7,1,60,1
16279,133,1,269,0
16280,131,1,142,3
16281,36,1,99,1
16282,105,1,236,0
16283,133,1,45,7
16284,167,1,79,7
16285,162,1,84,7
16286,132,1,87,7
16287,37,1,176,4
16288,73,2,219.5,2
16289,170,1,34,7
16290,73,1,87,1
16291,133,1,87,7
16292,170,1,63,7
16293,131,1,89,7
16294,82,1,214,4
16295,131,1,200,0
16296,126,1,173,3
16297,128,1,128,3
16298,157,2,88,2
16299,170,1,372,0
16300,170,1,72,7
16301,84,2,186.5,2
16302,170,1,169,3
16303,3,1,147,4
16304,131,1,109,3
16305,170,1,193,0
16306,91,1,30,1
16307,8,1,49,1
16308,21,1,219,4
16309,170,1,66,7
16310,153,1,171,3
16311,0,2,46.5,2
16312,4,1,145,4
16313,14,1,228,4
16314,102,1,94,3
16315,133,1,229,0
16316,170,1,34,7
16317,158,1,34,7
16318,52,1,263,4
16319,170,1,232,0
16320,93,1,135,3
16321,122,1,34,7
16322,102,1,32,7
16323,130,2,70.5,2
16324,33,1,124,1
16325,169,1,132,3
16326,119,1,149,3
16327,156,1,72,7
16328,37,1,94,1
16329,132,1,203,0
16330,14,1,74,1
16331,132,3,184.6666667,6
16332,133,1,251,0
16333,9,1,124,1
16334,24,1,159,4
16335,158,1,79,7
16336,73,2,139,2
16337,139,1,40,7
16338,33,2,142.5,2
16339,170,1,84,7
16340,2,1,49,1
16341,7,1,263,4
16342,133,1,89,7
16343,12,1,40,1
16344,9,1,82,1
16345,8,1,186,4
16346,158,1,49,7
16347,41,1,44,1
16348,94,1,144,3
16349,9,1,44,1
16350,162,1,247,0
16351,128,1,30,7
16352,60,1,144,4
16353,62,1,94,1
16354,158,1,273,0
16355,133,1,87,7
16356,161,1,31,7
16357,130,1,144,3
16358,102,1,123,3
16359,73,1,87,1
16360,127,1,111,3
16361,170,1,74,7
16362,24,1,157,4
16363,142,1,40,7
16364,151,1,202,0
16365,19,1,74,1
16366,122,1,243,0
16367,142,1,181,3
16368,105,1,140,3
16369,41,1,48,1
16370,90,1,155,3
16371,160,1,61,7
16372,157,1,36,7
16373,73,1,135,3
16374,11,1,164,4
16375,170,1,67,7
16376,14,1,144,4
16377,170,1,238,0
16378,52,1,186,4
16379,73,1,87,1
16380,33,1,60,1
16381,102,2,119,2
16382,102,1,155,3
16383,170,1,167,3
16384,10,1,235,4
16385,71,1,225,4
16386,166,1,32,7
16387,170,1,78,7
16388,92,1,200,0
16389,123,1,39,7
16390,53,1,89,1
16391,164,1,89,7
16392,44,1,134,1
16393,154,1,237,0
16394,145,1,73,7
16395,159,1,127,3
16396,159,1,45,7
16397,165,1,37,7
16398,14,1,42,1
16399,12,1,72,1
16400,170,1,63,7
16401,3,1,72,1
16402,150,1,252,0
16403,154,1,49,7
16404,133,1,115,3
16405,43,1,171,4
16406,62,1,49,1
16407,158,1,34,7
16408,33,1,184,4
16409,166,1,228,0
16410,133,1,87,7
16411,148,1,97,7
16412,102,1,94,3
16413,102,1,149,3
16414,10,1,63,1
16415,102,1,34,7
16416,18,1,94,1
16417,157,1,233,0
16418,170,1,63,7
16419,92,2,155.5,2
16420,170,1,38,7
16421,155,1,142,3
16422,170,1,74,7
16423,133,1,175,3
16424,14,1,191,4
16425,150,1,275,0
16426,53,1,119,1
16427,62,1,149,4
16428,72,1,193,4
16429,81,1,214,4
16430,7,1,177,4
16431,0,1,94,1
16432,116,1,37,7
16433,130,1,49,7
16434,11,1,144,4
16435,40,2,110.5,2
16436,73,1,222,4
16437,71,1,117,1
16438,170,1,64,7
16439,105,1,38,7
16440,34,1,124,1
16441,156,1,224,0
16442,47,1,40,1
16443,73,1,87,1
16444,170,1,69,7
16445,170,1,82,7
16446,14,1,84,1
16447,157,1,91,7
16448,91,1,199,4
16449,163,1,113,7
16450,162,1,31,7
16451,51,1,149,4
16452,133,1,257,0
16453,49,1,58,1
16454,58,1,253,4
16455,153,1,39,7
16456,73,1,169,4
16457,24,1,39,1
16458,68,1,40,1
16459,165,1,87,7
16460,92,1,94,3
16461,36,1,34,1
16462,59,1,149,4
16463,133,1,102,3
16464,170,1,74,7
16465,19,1,34,1
16466,7,1,44,1
16467,73,1,151,4
16468,72,1,78,1
16469,140,1,272,0
16470,152,1,71,7
16471,170,1,245,0
16472,159,1,64,7
16473,159,1,176,3
16474,131,1,146,3
16475,19,1,94,1
16476,9,1,90,1
16477,133,1,99,3
16478,142,1,256,0
16479,35,1,222,4
16480,170,1,227,0
16481,4,1,237,4
16482,90,1,94,3
16483,170,1,241,0
16484,67,1,132,1
16485,4,1,219,4
16486,14,1,74,1
16487,122,1,187,3
16488,132,1,77,7
16489,131,2,69,2
16490,99,1,144,3
16491,131,1,117,3
16492,24,1,233,4
16493,66,1,63,1
16494,133,1,87,7
16495,19,1,109,1
16496,170,1,66,7
16497,133,1,89,7
16498,73,1,89,1
16499,71,1,239,4
16500,133,1,256,0
16501,14,1,53,1
16502,170,1,72,7
16503,133,1,33,7
16504,165,1,180,0
16505,99,1,44,7
16506,133,1,67,7
16507,154,1,64,7
16508,133,1,44,7
16509,58,1,144,4
16510,155,1,217,0
16511,37,1,125,1
16512,153,1,164,3
16513,133,1,154,3
16514,34,1,122,1
16515,79,1,174,4
16516,1,2,73.5,2
16517,169,1,200,0
16518,56,1,252,4
16519,167,1,37,7
16520,101,1,34,7
16521,92,1,111,3
16522,32,1,49,1
16523,131,1,89,7
16524,130,1,293,0
16525,170,1,167,3
16526,92,1,241,0
16527,46,1,129,1
16528,3,1,34,1
16529,170,1,276,0
16530,72,1,229,4
16531,133,1,31,7
16532,131,1,272,0
16533,165,1,46,7
16534,166,1,63,7
16535,18,1,30,1
16536,133,1,87,7
16537,34,1,32,1
16538,92,1,107,3
16539,170,1,119,3
16540,14,1,67,1
16541,132,1,101,3
16542,155,1,140,3
16543,33,1,34,1
16544,41,1,181,4
16545,133,1,33,7
16546,131,1,214,0
16547,18,1,34,1
16548,100,1,146,3
16549,153,1,162,3
16550,133,1,44,7
16551,170,1,146,3
16552,133,1,106,3
16553,155,1,128,3
16554,151,1,179,3
16555,11,2,56.5,2
16556,155,1,72,7
16557,133,1,237,0
16558,23,1,124,1
16559,84,1,137,3
16560,14,1,63,1
16561,4,1,40,1
16562,170,1,99,7
16563,133,1,87,7
16564,160,1,34,7
16565,23,1,34,1
16566,133,1,261,0
16567,170,1,89,7
16568,98,1,42,7
16569,131,1,199,0
16570,18,1,80,1
16571,133,1,89,7
16572,14,1,84,1
16573,6,1,119,1
16574,178,1,143,3
16575,170,1,64,7
16576,71,1,174,4
16577,160,1,148,3
16578,132,2,87,2
16579,42,2,93.5,2
16580,130,1,149,3
16581,2,1,74,1
16582,109,1,161,3
16583,170,1,69,7
16584,73,1,109,1
16585,152,1,37,7
16586,151,1,90,7
16587,14,1,91,1
16588,34,1,99,1
16589,101,1,94,3
16590,170,1,82,7
16591,89,1,153,3
16592,14,1,96,1
16593,170,1,31,7
16594,165,1,87,7
16595,73,1,172,4
16596,92,1,94,3
16597,164,1,87,7
16598,72,1,184,4
16599,170,1,253,0
16600,133,1,33,7
16601,17,2,133.5,2
16602,133,1,98,7
16603,19,1,175,4
16604,60,1,40,1
16605,166,1,196,0
16606,110,1,37,7
16607,53,1,231,4
16608,163,1,37,7
16609,170,1,165,3
16610,170,1,31,7
16611,170,1,209,0
16612,170,1,195,0
16613,167,1,139,3
16614,41,1,115,1
16615,170,1,79,7
16616,52,1,89,1
16617,150,1,184,0
16618,11,1,131,1
16619,19,1,30,1
16620,73,1,205,4
16621,19,1,233,4
16622,73,1,144,4
16623,19,1,178,4
16624,133,1,99,3
16625,31,1,49,1
16626,132,1,125,3
16627,170,1,64,7
16628,105,1,180,3
16629,21,1,121,1
16630,73,1,87,1
16631,131,1,96,7
16632,170,1,89,7
16633,132,2,211,2
16634,14,1,115,1
16635,170,1,40,7
16636,52,1,130,1
16637,97,1,259,0
16638,97,1,136,3
16639,68,1,240,4
16640,133,3,142,6
16641,42,1,111,1
16642,168,1,214,0
16643,73,1,129,1
16644,55,1,168,4
16645,53,1,91,1
16646,169,1,37,7
16647,167,1,140,3
16648,92,1,79,1
16649,14,2,62,2
16650,37,1,85,1
16651,91,1,94,3
16652,170,1,229,0
16653,10,1,124,1
16654,102,1,34,7
16655,170,1,103,7
16656,156,2,83,2
16657,164,1,46,7
16658,133,1,89,7
16659,128,1,225,0
16660,162,1,36,7
16661,17,1,58,1
16662,158,1,153,3
16663,178,1,222,0
16664,170,1,79,7
16665,133,1,87,7
16666,62,1,94,1
16667,153,1,70,7
16668,133,1,49,7
16669,170,1,168,3
16670,168,1,66,7
16671,12,1,73,1
16672,4,1,222,4
16673,102,1,99,3
16674,102,1,34,7
16675,159,1,37,7
16676,128,1,85,7
16677,59,1,144,4
16678,11,1,249,4
16679,73,1,146,4
16680,72,1,152,4
16681,101,1,229,0
16682,18,1,34,1
16683,14,1,87,1
16684,28,1,144,4
16685,155,1,149,3
16686,0,1,149,4
16687,133,1,133,3
16688,133,1,89,7
16689,170,1,79,7
16690,178,1,196,0
16691,133,1,214,0
16692,133,1,164,3
16693,170,1,69,7
16694,159,1,249,0
16695,165,1,262,0
16696,73,1,89,1
16697,0,1,157,4
16698,12,1,251,4
16699,73,1,87,1
16700,68,1,181,4
16701,167,1,34,7
16702,154,1,104,7
16703,122,1,94,3
16704,73,2,145.5,2
16705,155,1,69,7
16706,159,1,123,3
16707,14,3,122.6666667,6
16708,68,1,178,4
16709,14,1,66,1
16710,170,1,79,7
16711,104,1,149,3
16712,165,1,87,7
16713,102,1,30,7
16714,156,2,235.5,2
16715,12,1,149,4
16716,170,1,82,7
16717,1,1,34,1
16718,167,1,40,7
16719,12,1,148,4
16720,170,1,124,3
16721,53,2,132,2
16722,153,1,34,7
16723,42,1,98,1
16724,131,1,138,3
16725,170,1,154,3
16726,14,1,84,1
16727,159,1,209,0
16728,170,1,79,7
16729,73,1,156,4
16730,113,1,41,7
16731,163,1,114,7
16732,33,1,179,4
16733,164,1,105,7
16734,153,1,87,7
16735,164,1,62,7
16736,91,1,94,3
16737,145,1,144,3
16738,133,1,117,3
16739,36,1,99,1
16740,133,1,87,7
16741,107,1,38,7
16742,10,1,44,1
16743,0,1,60,1
16744,133,1,128,3
16745,146,1,33,7
16746,169,1,202,0
16747,133,1,121,3
16748,74,1,49,1
16749,91,1,32,1
16750,152,1,228,0
16751,73,2,270,2
16752,133,1,44,7
16753,36,1,51,1
16754,17,1,154,4
16755,92,1,94,3
16756,10,1,182,4
16757,161,1,233,0
16758,122,1,148,3
16759,10,1,64,1
16760,44,1,165,4
16761,40,1,204,4
16762,33,1,76,1
16763,73,1,125,1
16764,157,1,230,0
16765,11,1,175,4
16766,89,1,124,3
16767,169,1,63,7
16768,18,1,80,1
16769,40,1,49,1
16770,10,1,154,4
16771,140,1,213,0
16772,73,1,166,4
16773,3,2,39,2
16774,14,1,79,1
16775,133,1,55,7
16776,133,1,216,0
16777,150,1,129,3
16778,100,2,58,2
16779,45,1,182,4
16780,23,1,30,1
16781,11,1,60,1
16782,169,1,74,7
16783,91,1,94,3
16784,109,1,218,0
16785,170,1,64,7
16786,168,1,84,7
16787,134,1,267,0
16788,12,1,65,1
16789,8,1,63,1
16790,131,1,218,0
16791,157,1,34,7
16792,133,1,188,0
16793,72,1,244,4
16794,162,1,87,7
16795,133,1,132,3
16796,164,1,211,0
16797,170,1,63,7
16798,10,1,34,1
16799,117,1,173,3
16800,14,2,127.5,2
16801,73,1,87,1
16802,170,1,142,3
16803,11,1,249,4
16804,170,1,256,0
16805,133,1,71,7
16806,73,2,136,2
16807,19,1,30,1
16808,14,1,149,4
16809,3,1,169,4
16810,132,1,34,7
16811,170,1,79,7
16812,133,1,138,3
16813,122,1,117,3
16814,141,1,231,0
16815,22,1,49,1
16816,14,1,165,4
16817,73,1,104,1
16818,13,1,33,1
16819,151,2,55,2
16820,14,1,149,4
16821,73,1,169,4
16822,156,2,120.5,2
16823,34,1,94,1
16824,157,1,64,7
16825,170,1,99,7
16826,133,1,99,3
16827,170,1,84,7
16828,170,1,58,7
16829,17,1,49,1
16830,133,1,89,7
16831,12,1,63,1
16832,73,1,89,1
16833,1,1,77,1
16834,133,1,227,0
16835,164,1,79,7
16836,152,1,180,3
16837,16,1,124,1
16838,10,1,36,1
16839,170,1,121,3
16840,14,1,79,1
16841,170,1,87,7
16842,100,1,215,0
16843,114,1,131,3
16844,169,1,87,7
16845,31,1,40,1
16846,59,1,144,4
16847,23,1,34,1
16848,19,1,139,4
16849,23,2,116.5,2
16850,67,1,144,4
16851,133,1,87,7
16852,133,1,99,3
16853,3,1,256,4
16854,73,1,87,1
16855,24,2,135.5,2
16856,164,1,208,0
16857,154,1,72,7
16858,170,1,222,0
16859,150,1,84,7
16860,165,1,188,0
16861,71,1,87,1
16862,110,1,40,7
16863,34,1,94,1
16864,132,2,151,2
16865,170,1,82,7
16866,178,1,202,0
16867,37,2,209.5,2
16868,34,1,208,4
16869,2,2,181,2
16870,12,1,115,1
16871,28,2,203,2
16872,18,1,34,1
16873,170,1,84,7
16874,51,1,143,4
16875,45,1,134,1
16876,133,1,45,7
16877,150,1,49,7
16878,56,1,144,4
16879,116,1,144,3
16880,170,1,241,0
16881,10,1,65,1
16882,170,1,251,0
16883,6,1,44,1
16884,122,1,94,3
16885,14,1,84,1
16886,14,1,87,1
16887,37,1,74,1
16888,170,1,249,0
16889,162,1,32,7
16890,170,1,156,3
16891,158,1,39,7
16892,33,1,34,1
16893,73,2,183.5,2
16894,2,1,110,1
16895,170,1,57,7
16896,48,1,223,4
16897,23,1,30,1
16898,73,2,150.5,2
16899,116,1,49,7
16900,102,1,34,7
16901,170,1,74,7
16902,151,1,81,7
16903,14,1,89,1
16904,7,1,145,4
16905,11,1,124,1
16906,133,1,260,0
16907,178,1,177,0
16908,90,1,139,3
16909,154,1,165,3
16910,170,1,109,7
16911,88,1,205,4
16912,6,1,108,1
16913,10,1,124,1
16914,167,1,201,0
16915,4,1,87,1
16916,4,1,144,4
16917,151,1,150,3
16918,73,1,33,1
16919,133,1,87,7
16920,165,1,84,7
16921,34,1,89,1
16922,73,1,48,1
16923,131,1,126,3
16924,155,1,64,7
16925,118,1,45,7
16926,95,1,49,7
16927,139,1,69,7
16928,37,1,85,1
16929,71,1,110,1
16930,19,1,32,1
16931,140,1,49,7
16932,45,1,267,4
16933,132,1,197,0
16934,168,1,49,7
16935,92,1,201,0
16936,121,1,33,7
16937,169,1,37,7
16938,14,1,34,1
16939,133,1,87,7
16940,170,1,62,7
16941,71,1,87,1
16942,167,1,123,3
16943,12,1,203,4
16944,145,1,149,3
16945,28,1,40,1
16946,170,1,164,3
16947,170,1,114,7
16948,170,1,252,0
16949,170,1,79,7
16950,170,1,66,7
16951,154,1,49,7
16952,73,1,77,1
16953,116,1,149,3
16954,170,1,72,7
16955,11,1,109,1
16956,151,1,194,0
16957,161,1,76,7
16958,6,1,225,4
16959,9,1,130,1
16960,131,1,238,0
16961,132,1,87,7
16962,132,1,162,3
16963,133,1,87,7
16964,60,1,144,4
16965,0,1,89,1
16966,133,1,55,7
16967,53,1,89,1
16968,170,1,79,7
16969,33,1,51,1
16970,10,1,215,4
16971,73,1,87,1
16972,6,1,72,1
16973,14,1,215,4
16974,150,1,42,7
16975,34,1,99,1
16976,170,1,193,0
16977,131,1,31,7
16978,36,3,78.66666667,6
16979,170,1,151,3
16980,4,1,254,4
16981,85,1,149,3
16982,133,1,184,3
16983,162,1,144,3
16984,101,1,64,7
16985,170,1,115,7
16986,162,1,87,7
16987,13,1,87,1
16988,170,1,76,7
16989,170,1,69,7
16990,73,1,89,1
16991,133,1,117,3
16992,8,1,34,1
16993,133,1,87,7
16994,34,1,51,1
16995,170,1,168,3
16996,90,2,159.5,2
16997,111,1,42,7
16998,19,1,30,1
16999,51,1,161,4
17000,88,1,186,4
17001,170,1,84,7
17002,16,1,118,1
17003,170,1,84,7
17004,167,1,44,7
17005,73,1,163,4
17006,170,1,84,7
17007,59,1,207,4
17008,35,2,56.5,2
17009,23,1,240,4
17010,133,1,239,0
17011,133,1,253,0
17012,14,1,72,1
17013,170,1,65,7
17014,151,1,61,7
17015,30,1,78,1
17016,122,1,94,3
17017,23,1,114,1
17018,133,1,87,7
17019,11,1,174,4
17020,102,1,94,3
17021,17,1,49,1
17022,133,1,38,7
17023,169,1,146,3
17024,23,1,99,1
17025,14,2,79,2
17026,170,1,82,7
17027,170,1,63,7
17028,121,1,79,7
17029,91,1,136,3
17030,100,2,100,2
17031,116,1,158,3
17032,158,1,87,7
17033,51,1,144,4
17034,161,1,216,0
17035,133,1,87,7
17036,12,3,136.3333333,6
17037,133,1,99,3
17038,8,1,84,1
17039,151,1,40,7
17040,73,1,87,1
17041,13,1,63,1
17042,18,1,134,1
17043,114,1,141,3
17044,39,4,201,6
17045,12,1,56,1
17046,170,1,58,7
17047,170,1,79,7
17048,155,1,135,3
17049,5,3,69,6
17050,160,1,196,0
17051,170,1,230,0
17052,73,1,87,1
17053,14,1,169,4
17054,170,1,229,0
17055,14,1,30,1
17056,19,1,259,4
17057,152,1,86,7
17058,111,1,144,3
17059,170,1,127,3
17060,170,1,82,7
17061,170,1,30,7
17062,24,1,146,4
17063,156,1,153,3
17064,127,1,94,7
17065,73,1,87,1
17066,96,1,32,7
17067,55,1,49,1
17068,163,1,168,3
17069,50,1,147,4
